capital	Velizhsky Uyezd
capital	Brunner Borough
capital	Brunner Borough
capital	Brunner Borough
capital	Miecław's State
capital	Miecław's State
capital	Miecław's State
capital	Ukrainian State
capital	Ukrainian State
capital	Ukrainian State
capital	Porbandar State
capital	Porbandar State
capital	Porbandar State
capital	Idaho Territory
capital	Idaho Territory
capital	Idaho Territory
capital	Hutsul Republic
capital	Hutsul Republic
capital	Hutsul Republic
capital	Belgrade Oblast
capital	Belgrade Oblast
capital	Belgrade Oblast
capital	Älvsborg County
capital	Älvsborg County
capital	Älvsborg County
capital	Spanish Formosa
capital	Spanish Formosa
capital	Spanish Formosa
capital	Dapitan Kingdom
capital	Dapitan Kingdom
capital	Dapitan Kingdom
capital	Tunni Sultanate
capital	Tunni Sultanate
capital	Tunni Sultanate
capital	Kharkovsky Uyezd
capital	Kharkovsky Uyezd
capital	Kharkovsky Uyezd
capital	Karadagh Khanate
capital	Karadagh Khanate
capital	Karadagh Khanate
capital	Raetia Curiensis
capital	Raetia Curiensis
capital	Raetia Curiensis
capital	Qasimabad Estate
capital	Qasimabad Estate
capital	Qasimabad Estate
capital	Messenian Senate
capital	Messenian Senate
capital	Messenian Senate
capital	Qingyuan Circuit
capital	Qingyuan Circuit
capital	Qingyuan Circuit
capital	Langah Sultanate
capital	Langah Sultanate
capital	Langah Sultanate
capital	Pahargarh Estate
capital	Pahargarh Estate
capital	Pahargarh Estate
capital	Gajapati dynasty
capital	Gajapati dynasty
capital	Gajapati dynasty
capital	Transvaal Colony
capital	Transvaal Colony
capital	Transvaal Colony
capital	Guiyi Prefecture
capital	Guiyi Prefecture
capital	Guiyi Prefecture
capital	Isaurian dynasty
capital	Isaurian dynasty
capital	Isaurian dynasty
capital	Safavid Kandahar
capital	Safavid Kandahar
capital	Safavid Kandahar
capital	Rhenish Republic
capital	Rhenish Republic
capital	Rhenish Republic
capital	Maukhari dynasty
capital	Maukhari dynasty
capital	Maukhari dynasty
capital	Three Bishoprics
capital	Three Bishoprics
capital	Three Bishoprics
capital	Portuguese Asilah
capital	Portuguese Asilah
capital	Portuguese Asilah
capital	Mallabhum kingdom
capital	Mallabhum kingdom
capital	Mallabhum kingdom
capital	Pannonia Superior
capital	Pannonia Superior
capital	Pannonia Superior
capital	Madurai Sultanate
capital	Madurai Sultanate
capital	Madurai Sultanate
capital	Medieval Abkhazia
capital	Medieval Abkhazia
capital	Medieval Abkhazia
capital	Colchagua Partido
capital	Colchagua Partido
capital	Colchagua Partido
capital	Cispadane Republic
capital	Cispadane Republic
capital	Cispadane Republic
capital	Tiris al-Gharbiyya
capital	Tiris al-Gharbiyya
capital	Tiris al-Gharbiyya
capital	Phthiotis Province
capital	Phthiotis Province
capital	Phthiotis Province
capital	Bács-Bodrog County
capital	Bács-Bodrog County
capital	Bács-Bodrog County
capital	Seniorate Province
capital	Seniorate Province
capital	Seniorate Province
capital	Sègre (department)
capital	Sègre (department)
capital	Sègre (department)
capital	Civitas Schinesghe
capital	Civitas Schinesghe
capital	Civitas Schinesghe
capital	Egyptian Equatoria
capital	Egyptian Equatoria
capital	Egyptian Equatoria
capital	Saurashtra (state)
capital	Saurashtra (state)
capital	Saurashtra (state)
capital	Pappenheim (state)
capital	Pappenheim (state)
capital	Pappenheim (state)
capital	Abaúj-Torna County
capital	Abaúj-Torna County
capital	Abaúj-Torna County
capital	Olsztyn Voivodeship
capital	Olsztyn Voivodeship
capital	Olsztyn Voivodeship
capital	Hüdavendigâr Eyalet
capital	Hüdavendigâr Eyalet
capital	Hüdavendigâr Eyalet
capital	Derbent Governorate
capital	Derbent Governorate
capital	Derbent Governorate
capital	Qingyuan Prefecture
capital	Qingyuan Prefecture
capital	Qingyuan Prefecture
capital	Malbork Voivodeship
capital	Malbork Voivodeship
capital	Malbork Voivodeship
capital	Mutharaiyar dynasty
capital	Mutharaiyar dynasty
capital	Mutharaiyar dynasty
capital	Tarnopol Voivodeship
capital	Tarnopol Voivodeship
capital	Tarnopol Voivodeship
capital	Kotapinang Sultanate
capital	Kotapinang Sultanate
capital	Kotapinang Sultanate
capital	Yogyakarta Sultanate
capital	Yogyakarta Sultanate
capital	Yogyakarta Sultanate
capital	Gau Westphalia-North
capital	Gau Westphalia-North
capital	Gau Westphalia-North
capital	Volhynian Viceroyalty
capital	Volhynian Viceroyalty
capital	Volhynian Viceroyalty
capital	Generalbezirk Estland
capital	Generalbezirk Estland
capital	Generalbezirk Estland
capital	Temnikov Principality
capital	Temnikov Principality
capital	Temnikov Principality
capital	Krassó-Szörény County
capital	Krassó-Szörény County
capital	Krassó-Szörény County
capital	Mahameghavahana dynasty
capital	Mahameghavahana dynasty
capital	Mahameghavahana dynasty
capital	Gau Württemberg-Hohenzollern
capital	Gau Württemberg-Hohenzollern
capital	Gau Württemberg-Hohenzollern
capital	Tĩnh Hải quân
capital	Tĩnh Hải quân
capital	Tĩnh Hải quân
capital	Rai Sahasi II
capital	Rai Sahasi II
capital	Rai Sahasi II
capital	Rai Sahiras II
capital	Rai Sahiras II
capital	Rai Sahiras II
capital	Möng Pan State
capital	Möng Pan State
capital	Möng Pan State
capital	County of Hoya
capital	County of Hoya
capital	County of Hoya
capital	Bình Trị Thiên
capital	Bình Trị Thiên
capital	Bình Trị Thiên
capital	Duchy of Cleves
capital	Duchy of Cleves
capital	Duchy of Cleves
capital	Taifa of Málaga
capital	Taifa of Málaga
capital	Taifa of Málaga
capital	Duō Miè Kingdom
capital	Duō Miè Kingdom
capital	Duō Miè Kingdom
capital	Sanjak of Mosul
capital	Sanjak of Mosul
capital	Sanjak of Mosul
capital	Kingdom of Pong
capital	Kingdom of Pong
capital	Kingdom of Pong
capital	Kings of Persis
capital	Kings of Persis
capital	Kings of Persis
capital	Kingdom of Amber
capital	Kingdom of Amber
capital	Kingdom of Amber
capital	Kingdom of Niani
capital	Kingdom of Niani
capital	Kingdom of Niani
capital	2021 in Mongolia
capital	2021 in Mongolia
capital	2021 in Mongolia
capital	Duchy of Wiślica
capital	Duchy of Wiślica
capital	Duchy of Wiślica
capital	Kingdom of Ardra
capital	Kingdom of Ardra
capital	Kingdom of Ardra
capital	Banat of Craiova
capital	Banat of Craiova
capital	Banat of Craiova
capital	Imamate of Aussa
capital	Imamate of Aussa
capital	Imamate of Aussa
capital	State of Hanover
capital	State of Hanover
capital	State of Hanover
capital	Lordship of Gower
capital	Lordship of Gower
capital	Lordship of Gower
capital	Viscounty of Àger
capital	Viscounty of Àger
capital	Viscounty of Àger
capital	Sanjak of Tirhala
capital	Sanjak of Tirhala
capital	Sanjak of Tirhala
capital	Lordship of Chios
capital	Lordship of Chios
capital	Lordship of Chios
capital	Zhū Jiāng Kingdom
capital	Zhū Jiāng Kingdom
capital	Zhū Jiāng Kingdom
capital	Kingdom of Zazzau
capital	Kingdom of Zazzau
capital	Kingdom of Zazzau
capital	Colony of Liberia
capital	Colony of Liberia
capital	Colony of Liberia
capital	Republic of Massa
capital	Republic of Massa
capital	Republic of Massa
capital	County of Sargans
capital	County of Sargans
capital	County of Sargans
capital	Hafsids of Béjaïa
capital	Hafsids of Béjaïa
capital	Hafsids of Béjaïa
capital	Banat of Temeswar
capital	Banat of Temeswar
capital	Banat of Temeswar
capital	Republic of Gniew
capital	Republic of Gniew
capital	Republic of Gniew
capital	Tippu Tip's state
capital	Tippu Tip's state
capital	Tippu Tip's state
capital	Sanjak of Scutari
capital	Sanjak of Scutari
capital	Sanjak of Scutari
capital	Sanjak of Eğriboz
capital	Sanjak of Eğriboz
capital	Sanjak of Eğriboz
capital	Oghuz Yabgu State
capital	Oghuz Yabgu State
capital	Oghuz Yabgu State
capital	Marquisate of Ceva
capital	Marquisate of Ceva
capital	Marquisate of Ceva
capital	Kingdom of Katsina
capital	Kingdom of Katsina
capital	Kingdom of Katsina
capital	Old Pahang kingdom
capital	Old Pahang kingdom
capital	Old Pahang kingdom
capital	History of Katsina
capital	History of Katsina
capital	History of Katsina
capital	Tomaras of Gwalior
capital	Tomaras of Gwalior
capital	Tomaras of Gwalior
capital	County of Rietberg
capital	County of Rietberg
capital	County of Rietberg
capital	Sultanate of Bacan
capital	Sultanate of Bacan
capital	Sultanate of Bacan
capital	Province of Alsace
capital	Province of Alsace
capital	Province of Alsace
capital	Satrapy of Armenia
capital	Satrapy of Armenia
capital	Satrapy of Armenia
capital	Kingdom of Kaimana
capital	Kingdom of Kaimana
capital	Kingdom of Kaimana
capital	Swedish Gold Coast
capital	Swedish Gold Coast
capital	Swedish Gold Coast
capital	Sultanate of Lahej
capital	Sultanate of Lahej
capital	Sultanate of Lahej
capital	County of Neipperg
capital	County of Neipperg
capital	County of Neipperg
capital	26 Baku Commissars
capital	26 Baku Commissars
capital	26 Baku Commissars
capital	Duchy of Pomerelia
capital	Duchy of Pomerelia
capital	Duchy of Pomerelia
capital	County of Provence
capital	County of Provence
capital	County of Provence
capital	Kingdom of Karagwe
capital	Kingdom of Karagwe
capital	Kingdom of Karagwe
capital	Kingdom of Wolaita
capital	Kingdom of Wolaita
capital	Kingdom of Wolaita
capital	Kingdom of Isandra
capital	Kingdom of Isandra
capital	Kingdom of Isandra
capital	Azov-Black Sea Krai
capital	Azov-Black Sea Krai
capital	Azov-Black Sea Krai
capital	Antigua and Barbuda
capital	Antigua and Barbuda
capital	Antigua and Barbuda
capital	Bishopric of Dorpat
capital	Bishopric of Dorpat
capital	Bishopric of Dorpat
capital	Mac William Íochtar
capital	Mac William Íochtar
capital	Mac William Íochtar
capital	State of Somaliland
capital	State of Somaliland
capital	State of Somaliland
capital	Electorate of Baden
capital	Electorate of Baden
capital	Electorate of Baden
capital	New Sudan (country)
capital	New Sudan (country)
capital	New Sudan (country)
capital	Wu (Zhang Shicheng)
capital	Wu (Zhang Shicheng)
capital	Wu (Zhang Shicheng)
capital	Banda State (Ghana)
capital	Banda State (Ghana)
capital	Banda State (Ghana)
capital	Lordship of Mechelen
capital	Lordship of Mechelen
capital	Lordship of Mechelen
capital	Marquisate of Incisa
capital	Marquisate of Incisa
capital	Marquisate of Incisa
capital	Khanate of Karganrud
capital	Khanate of Karganrud
capital	Khanate of Karganrud
capital	County of Luxembourg
capital	County of Luxembourg
capital	County of Luxembourg
capital	Kingdom of Ouarsenis
capital	Kingdom of Ouarsenis
capital	Kingdom of Ouarsenis
capital	Occupation of Smyrna
capital	Occupation of Smyrna
capital	Occupation of Smyrna
capital	Sultanate of Jailolo
capital	Sultanate of Jailolo
capital	Sultanate of Jailolo
capital	Principality of Kiev
capital	Principality of Kiev
capital	Principality of Kiev
capital	Maukharis of Kannauj
capital	Maukharis of Kannauj
capital	Maukharis of Kannauj
capital	Beylik of Constantine
capital	Beylik of Constantine
capital	Beylik of Constantine
capital	Liberal Era (Ecuador)
capital	Liberal Era (Ecuador)
capital	Liberal Era (Ecuador)
capital	Emirate of Çemişgezek
capital	Emirate of Çemişgezek
capital	Emirate of Çemişgezek
capital	Mamluk dynasty (Iraq)
capital	Mamluk dynasty (Iraq)
capital	Mamluk dynasty (Iraq)
capital	Chota Nagpur Division
capital	Chota Nagpur Division
capital	Chota Nagpur Division
capital	Landgraviate of Hesse
capital	Landgraviate of Hesse
capital	Landgraviate of Hesse
capital	Singapore in Malaysia
capital	Singapore in Malaysia
capital	Singapore in Malaysia
capital	Lordship of Glamorgan
capital	Lordship of Glamorgan
capital	Lordship of Glamorgan
capital	Békés County (former)
capital	Békés County (former)
capital	Békés County (former)
capital	Pithipatis of Magadha
capital	Pithipatis of Magadha
capital	Pithipatis of Magadha
capital	Bishopric of Ösel–Wiek
capital	Bishopric of Ösel–Wiek
capital	Bishopric of Ösel–Wiek
capital	Principality of Ryazan
capital	Principality of Ryazan
capital	Principality of Ryazan
capital	Tacna Province (Chile)
capital	Tacna Province (Chile)
capital	Tacna Province (Chile)
capital	Kingdom of Manandriana
capital	Kingdom of Manandriana
capital	Kingdom of Manandriana
capital	Governorate of Dalmatia
capital	Governorate of Dalmatia
capital	Governorate of Dalmatia
capital	British Solomon Islands
capital	British Solomon Islands
capital	British Solomon Islands
capital	Pala dynasty (Kamarupa)
capital	Pala dynasty (Kamarupa)
capital	Pala dynasty (Kamarupa)
capital	Supreme Governing Junta
capital	Supreme Governing Junta
capital	Supreme Governing Junta
capital	Principality of Kandahar
capital	Principality of Kandahar
capital	Principality of Kandahar
capital	Principality of Pannonia
capital	Principality of Pannonia
capital	Principality of Pannonia
capital	Veszprém County (former)
capital	Veszprém County (former)
capital	Veszprém County (former)
capital	Chyhyryn Soviet Republic
capital	Chyhyryn Soviet Republic
capital	Chyhyryn Soviet Republic
capital	Csongrád County (former)
capital	Csongrád County (former)
capital	Csongrád County (former)
capital	Principality of Abkhazia
capital	Principality of Abkhazia
capital	Principality of Abkhazia
capital	Slovak People's Republic
capital	Slovak People's Republic
capital	Slovak People's Republic
capital	Military Command Council
capital	Military Command Council
capital	Military Command Council
capital	Principality of Ushrusana
capital	Principality of Ushrusana
capital	Principality of Ushrusana
capital	New England Confederation
capital	New England Confederation
capital	New England Confederation
capital	German Empire (1848–1849)
capital	German Empire (1848–1849)
capital	German Empire (1848–1849)
capital	Mazun (Sasanian province)
capital	Mazun (Sasanian province)
capital	Mazun (Sasanian province)
capital	Prince-Bishopric of Worms
capital	Prince-Bishopric of Worms
capital	Prince-Bishopric of Worms
capital	Mizoram (union territory)
capital	Mizoram (union territory)
capital	Mizoram (union territory)
capital	Principality of Benevento
capital	Principality of Benevento
capital	Principality of Benevento
capital	Maynila (historical polity)
capital	Maynila (historical polity)
capital	Maynila (historical polity)
capital	Province of Halle-Merseburg
capital	Province of Halle-Merseburg
capital	Province of Halle-Merseburg
capital	Eurasian Economic Community
capital	Eurasian Economic Community
capital	Eurasian Economic Community
capital	Karakalpak Autonomous Oblast
capital	Karakalpak Autonomous Oblast
capital	Karakalpak Autonomous Oblast
capital	Prince-Bishopric of Freising
capital	Prince-Bishopric of Freising
capital	Prince-Bishopric of Freising
capital	Łódź Voivodeship (1919–1939)
capital	Łódź Voivodeship (1919–1939)
capital	Łódź Voivodeship (1919–1939)
capital	Lower Pannonian Principality
capital	Lower Pannonian Principality
capital	Lower Pannonian Principality
capital	Chahamanas of Ranastambhapura
capital	Chahamanas of Ranastambhapura
capital	Chahamanas of Ranastambhapura
capital	Prince-Bishopric of Osnabrück
capital	Prince-Bishopric of Osnabrück
capital	Prince-Bishopric of Osnabrück
capital	Kalisz Voivodeship (1975–1998)
capital	Kalisz Voivodeship (1975–1998)
capital	Kalisz Voivodeship (1975–1998)
capital	Lublin Voivodeship (1919–1939)
capital	Lublin Voivodeship (1919–1939)
capital	Lublin Voivodeship (1919–1939)
capital	Duchy of Saint Sava
capital	Duchy of Saint Sava
capital	Duchy of Saint Sava
capital	Barony of La Llacuna
capital	Barony of La Llacuna
capital	Barony of La Llacuna
capital	Grand Duchy of Kraków
capital	Grand Duchy of Kraków
capital	Grand Duchy of Kraków
capital	Bay of Islands County
capital	Bay of Islands County
capital	Bay of Islands County
capital	Lodi dynasty of Multan
capital	Lodi dynasty of Multan
capital	Lodi dynasty of Multan
capital	Ahmad Pasha of Baghdad
capital	Ahmad Pasha of Baghdad
capital	Ahmad Pasha of Baghdad
capital	Duchy of Greater Poland
capital	Duchy of Greater Poland
capital	Duchy of Greater Poland
capital	Slavs in Lower Pannonia
capital	Slavs in Lower Pannonia
capital	Slavs in Lower Pannonia
capital	Republic of Alba (1944)
capital	Republic of Alba (1944)
capital	Republic of Alba (1944)
capital	Princely Abbey of Fulda
capital	Princely Abbey of Fulda
capital	Princely Abbey of Fulda
capital	Crown Colony of Sarawak
capital	Crown Colony of Sarawak
capital	Crown Colony of Sarawak
capital	Free State of Oldenburg
capital	Free State of Oldenburg
capital	Free State of Oldenburg
capital	Pithipatis of Bodh Gaya
capital	Pithipatis of Bodh Gaya
capital	Pithipatis of Bodh Gaya
capital	Republic of Benin (1967)
capital	Republic of Benin (1967)
capital	Republic of Benin (1967)
capital	Sulayman Abu Layla Pasha
capital	Sulayman Abu Layla Pasha
capital	Sulayman Abu Layla Pasha
capital	Republic of South Maluku
capital	Republic of South Maluku
capital	Republic of South Maluku
capital	Goryeo under Mongol rule
capital	Goryeo under Mongol rule
capital	Goryeo under Mongol rule
capital	Gau March of Brandenburg
capital	Gau March of Brandenburg
capital	Gau March of Brandenburg
capital	Sulayman Pasha the Great
capital	Sulayman Pasha the Great
capital	Sulayman Pasha the Great
capital	Emirate of Mount Lebanon
capital	Emirate of Mount Lebanon
capital	Emirate of Mount Lebanon
capital	Province of Upper Silesia
capital	Province of Upper Silesia
capital	Province of Upper Silesia
capital	County Palatine of Durham
capital	County Palatine of Durham
capital	County Palatine of Durham
capital	People's Republic of Peru
capital	People's Republic of Peru
